,smiles,chembl_id,pIC50
212,O=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644618,4.301029995663981
213,O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644620,4.301029995663981
214,O=c1[nH]nc(-c2ccnc(NC3CCCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644621,4.301029995663981
215,O=c1[nH]nc(-c2ccnc(NC3CCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644622,4.301029995663981
216,O=c1[nH]nc(-c2ccnc(NC3CC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644623,4.301029995663981
217,O=c1[nH]nc(-c2ccnc(Nc3ccccc3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644624,4.301029995663981
218,O=c1[nH]nc(-c2ccnc(Nc3ccccn3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644625,4.301029995663981
219,O=c1[nH]nc(-c2ccnc(Nc3nccs3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644627,4.301029995663981
220,CC(=O)Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1,CHEMBL1644629,4.301029995663981
221,O=C(Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1)C1CC1,CHEMBL1644630,4.301029995663981
222,O=C(Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1)c1ccccc1,CHEMBL1644631,4.301029995663981
223,O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cc(F)ccc2c1,CHEMBL1644632,4.301029995663981
224,Nc1ccc2cc(-n3c(-c4ccnc(NC5CCOCC5)c4)n[nH]c3=O)ccc2c1,CHEMBL1644633,4.301029995663981
225,O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cc(Br)ccc2c1,CHEMBL1644634,4.301029995663981
226,O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cccc(F)c2c1,CHEMBL1644635,4.301029995663981
227,Nc1cccc2ccc(-n3c(-c4ccnc(NC5CCOCC5)c4)n[nH]c3=O)cc12,CHEMBL1644636,4.301029995663981
228,O=c1n(CC2CCOCC2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644638,4.301029995663981
229,O=c1n(C2CCOCC2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644639,4.301029995663981
230,O=c1n(C2CCOC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644640,4.301029995663981
231,O=c1n(-c2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644641,4.301029995663981
232,O=c1n(Cc2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644615,4.301029995663981
233,O=c1n(Cc2ccncc2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644642,4.301029995663981
234,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl,CHEMBL1650533,7.0
235,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,CHEMBL1650545,7.0
236,Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1,CHEMBL1650551,7.0
237,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,CHEMBL2012519,6.022276394711152
238,COc1cc(O)c2c(c1)CCC[C@H](O)CC(=O)/C=C\C[C@H](C)OC2=O,CHEMBL1651521,5.1938200260161125
239,COc1cc(O)c2c(c1)CCC[C@H](O)CC(=O)/C=C/C[C@H](C)OC2=O,CHEMBL1651522,5.0
240,COc1cc(O)c2c(c1)CCCCCC(=O)/C=C\C[C@H](C)OC2=O,CHEMBL1651523,5.0
241,COc1cc(O)c2c(c1)CCCCCC(=O)/C=C/C[C@H](C)OC2=O,CHEMBL1668419,4.0
242,COc1cc(O)c2c(c1)/C=C/CCCC(=O)/C=C/C[C@H](C)OC2=O,CHEMBL1668418,4.0
243,COc1cc(O)c2c(c1)/C=C/C[C@@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,CHEMBL1668411,5.886056647693163
244,COC(=O)c1sccc1NC(=O)Cc1cccs1,CHEMBL1288895,4.301029995663981
245,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(-c3ccncc3)cc2)n1,CHEMBL1682007,5.301029995663981
246,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(OCCCN3CCCCC3)cc2)n1,CHEMBL1682008,5.301029995663981
247,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2cccc3nccnc23)n1,CHEMBL1682009,5.301029995663981
248,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2cccc3ncccc23)n1,CHEMBL1682010,4.301029995663981
249,Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1,CHEMBL1682011,4.301029995663981
250,Cc1n[nH]c(-c2c(C)csc2NC(=O)CN2C(=O)CCc3ccccc32)n1,CHEMBL1682012,4.301029995663981
251,Cc1csc(NC(=O)CN2C(=O)CCc3ccccc32)c1-c1ncn[nH]1,CHEMBL1614820,4.301029995663981
252,O=C(CN1C(=O)CCc2ccccc21)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1682013,4.301029995663981
253,O=C(CN1C(=O)CCc2ccccc21)Nc1scc(Cl)c1-c1ncn[nH]1,CHEMBL1682014,4.301029995663981
254,N#Cc1csc(NC(=O)CN2C(=O)CCc3ccccc32)c1-c1ncn[nH]1,CHEMBL1682015,4.301029995663981
255,O=C(Cc1cccc2cnccc12)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1682016,4.301029995663981
256,O=C(Cc1cccc2cnccc12)Nc1scc(Cl)c1-c1ncn[nH]1,CHEMBL1682017,4.301029995663981
257,N#Cc1csc(NC(=O)Cc2cccc3cnccc23)c1-c1ncn[nH]1,CHEMBL1682018,4.301029995663981
258,O=C(Cc1cccc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1682019,4.301029995663981
259,O=C(Cc1cccc2ncccc12)Nc1scc(Cl)c1-c1ncn[nH]1,CHEMBL1682020,4.301029995663981
260,N#Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1,CHEMBL1682021,4.454692883534176
261,COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1,CHEMBL1684800,4.943857737940948
262,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CHEMBL1448,4.0
263,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,CHEMBL1738758,5.0
265,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,CHEMBL1738710,5.0
266,CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,CHEMBL1270795,5.0
267,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12,CHEMBL1234833,5.507239610973162
268,O=C(CN1C(=O)CCc2ncccc21)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1822138,6.301029995663981
269,O=C(Cn1c(=O)ccc2cc(F)c(F)cc21)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1822145,4.301029995663981
270,O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1822146,4.301029995663981
271,N#Cc1ccc2c(ccc(=O)n2CC(=O)Nc2scc(Br)c2-c2ncn[nH]2)c1,CHEMBL1822151,4.301029995663981
272,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,CHEMBL1834657,5.0
275,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,CHEMBL388590,5.710857164067667
278,CCCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C,CHEMBL211501,5.674484336636851
287,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,CHEMBL319244,6.163675884293248
333,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,CHEMBL290106,6.414539270491499
408,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,CHEMBL291338,6.052566278112949
413,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CHEMBL93645,5.2271650727609815
486,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,CHEMBL496,6.707743928643524
607,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,CHEMBL1466,5.353988590408761
638,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,CHEMBL12131,5.845271792559845
847,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,CHEMBL547,6.335358024443875
922,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,CHEMBL509,5.50251746263263
949,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,CHEMBL1909070,6.088789106862447
959,Oc1c(I)cc(I)c2cccnc12,CHEMBL86754,6.531652669587842
967,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,CHEMBL603,6.269217724333611
991,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,CHEMBL24944,6.205511953340831
999,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,CHEMBL408,5.907279355315901
1012,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,CHEMBL38,6.239577516576788
1052,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,CHEMBL18797,5.961777361631282
1062,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,CHEMBL506247,6.732828271596986
1068,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,CHEMBL488025,4.859334860023264
1100,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,CHEMBL421,5.1984590938096815
1144,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)ccnc2c1-c1c(Cl)cccc1Cl,CHEMBL1916359,5.0
1145,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL388978,5.403622856002401
1146,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,CHEMBL14762,4.6020599913279625
1147,CC[C@H](CO)Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1,CHEMBL454617,5.022276394711152
1148,CC[C@@H](Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1)C(C)O,CHEMBL1922114,4.136677139879544
1149,CCC(O)[C@@H](CC)Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1,CHEMBL1922115,3.638272163982407
1150,CC[C@@H](Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1)C(O)C(C)C,CHEMBL1922116,3.6989700043360187
1151,CC[C@@H](Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,CHEMBL1922117,3.6989700043360187
1152,CC[C@@H](Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1)C(C)(C)O,CHEMBL1922118,3.6989700043360187
1153,CC[C@H](CO)Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1,CHEMBL455389,4.619788758288394
1154,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(C)O,CHEMBL1922119,4.638272163982407
1155,CCC(O)[C@@H](CC)Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1,CHEMBL1922120,4.431798275933005
1156,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,CHEMBL1922121,3.9546770212133424
1157,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,CHEMBL1922122,4.292429823902063
1158,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(C)(C)O,CHEMBL1922123,4.040958607678906
1159,CC[C@H](CO)Nc1nc(NCc2ccncc2)c2ncn(C(C)C)c2n1,CHEMBL455641,4.494850021680094
1160,CC[C@@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)C(C)O,CHEMBL1922199,4.366531544420414
1161,CCC(O)[C@@H](CC)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,CHEMBL1922200,3.9871627752948275
1162,CC[C@@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,CHEMBL1922201,3.6989700043360187
1163,CC[C@@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,CHEMBL1922202,3.6989700043360187
1164,CC[C@@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)C(C)(C)O,CHEMBL1922203,3.826813731587726
1165,CC[C@H](Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1)C(C)O,CHEMBL1922204,4.113509274827518
1166,CCC(O)[C@H](CC)Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1,CHEMBL1922205,4.096910013008056
1167,CC[C@H](Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1)C(O)C(C)C,CHEMBL1922206,3.6989700043360187
1168,CC[C@H](Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,CHEMBL1922207,3.8632794328435933
1169,CC[C@H](Nc1nc(NCc2ccccn2)c2ncn(C(C)C)c2n1)C(C)(C)O,CHEMBL1921805,3.6989700043360187
1170,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(C)O,CHEMBL1922208,4.698970004336019
1171,CCC(O)[C@H](CC)Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1,CHEMBL1922209,4.769551078621726
1172,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,CHEMBL1922210,4.173925197299173
1173,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,CHEMBL1922211,4.638272163982407
1174,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(C)(C)O,CHEMBL1922212,4.455931955649724
1175,CC[C@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)C(C)O,CHEMBL1922213,4.5376020021010435
1176,CCC(O)[C@H](CC)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,CHEMBL1922214,4.657577319177793
1177,CC[C@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,CHEMBL1922215,4.055517327849831
1178,CC[C@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,CHEMBL1922216,3.6989700043360187
1179,CC[C@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)C(C)(C)O,CHEMBL1922217,4.2839966563652006
1180,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,CHEMBL1929238,4.522878745280337
1181,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,CHEMBL103667,5.036212172654444
1182,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,CHEMBL1933576,5.0
1183,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,CHEMBL1933582,5.0
1184,C[C@@H]1CCC(N2CC[C@]3(CN(C(=O)c4cc5ccc(F)cc5[nH]4)c4ccccc43)C2)CN1,CHEMBL1933552,4.522878745280337
1185,Cn1c2c(c3ccc(Cl)c(Cl)c31)C(C#N)C1(CCNCC1)NC2=O,CHEMBL1945559,5.0
1186,COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,CHEMBL1952210,5.517126416391246
1187,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,CHEMBL261849,5.0
1188,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,CHEMBL119385,5.301029995663981
1189,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,CHEMBL1990583,6.528708288941061
1190,CN(C)C[C@@H](OC(=O)N1Cc2c(NC(=O)C(C)(C)C)n[nH]c2C1(C)C)c1ccccc1,CHEMBL2064628,6.769551078621726
1191,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,CHEMBL2178352,5.0
1192,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,CHEMBL2205766,5.0
1193,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,CHEMBL1077979,7.096910013008056
1194,O=C(NCCCN1CCOC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,CHEMBL2312304,4.7972393126068
1195,O=C(NCCCN1CCCC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,CHEMBL2312303,4.848017604542526
1196,COc1ccccc1CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1,CHEMBL2312301,4.522878745280337
1197,COc1ccc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC3CCCC3)n2)cc1OC,CHEMBL2312290,5.671620396561262
1198,Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1,CHEMBL2312654,4.522878745280337
1199,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1,CHEMBL2312652,4.522878745280337
1200,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,CHEMBL2312649,4.522878745280337
1201,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1,CHEMBL2312646,4.522878745280337
1202,COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1,CHEMBL2312645,4.522878745280337
1203,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,CHEMBL2333365,5.0
1204,CN1C/C(=C\c2ccccn2)C(=O)[C@@H](Cc2ccccn2)C1,CHEMBL2338335,4.0
1205,CN1C/C(=C\c2ccccn2)C(=O)[C@H](Cc2ccccn2)C1,CHEMBL2338334,4.0
1206,O=C1/C(=C/c2ccccn2)CSC/C1=C\c1ccccn1,CHEMBL2036343,4.698970004336019
1207,CN1C/C(=C\c2ccccn2)C(=O)/C(=C/c2ccccn2)C1,CHEMBL2338333,4.568636235841013
1208,O=C1/C(=C/c2ccccn2)CNC/C1=C\c1ccccn1,CHEMBL574646,5.3979400086720375
1209,O=C1/C(=C/c2ccccc2F)CNC/C1=C\c1ccccc1F,CHEMBL379849,4.886056647693163
1210,NC(=O)c1cnc(N[C@H]2CC[C@H](N)CC2)c2nc(-c3ccc(Cl)cc3)cn12,CHEMBL2381601,4.522878745280337
1211,COc1ccc2c(c1)C(=O)N(c1nc(C(=O)Nc3cnccc3N3CCNCC3)cs1)C2,CHEMBL2381116,4.698970004336019
1212,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccc1-c1cccnc1,CHEMBL2385543,4.522878745280337
1213,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccccc4)ncc23)ccn1,CHEMBL2408788,9.069968385049027
1214,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)ccn1,CHEMBL2408789,9.68930668765664
1215,COc1cccc(F)c1CN1CCC[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)C1,CHEMBL2408790,9.544089759617258
1216,c1nc(N2CCC3(CCCNC3)CC2)c2nc[nH]c2n1,CHEMBL2420911,4.42021640338319
1217,c1nc(N2CCC3(CCCCN3)CC2)c2nc[nH]c2n1,CHEMBL2420909,4.327902142064283
1218,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,CHEMBL2436978,5.201349354554731
1219,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C4CCC5(CC4)OCCO5)CC3)no2)cc1,CHEMBL2443026,8.0
1220,CC(C)Nc1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C)CC3)no2)cc1,CHEMBL2443139,8.0
1221,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,CHEMBL2443138,8.0
1222,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,CHEMBL2443044,8.0
1223,Oc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1,CHEMBL3133821,5.0
1224,CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccsc3)cn21,CHEMBL3298400,5.0
1225,CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,CHEMBL3297762,5.0
1226,CN(Cc1ccccc1)C(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,CHEMBL3355482,4.0
1227,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,CHEMBL1077979,5.167491087293763
1228,O=C1/C(=C\c2ccc(O)c(O)c2)Oc2ccccc21,CHEMBL3361128,4.0
1229,COc1ccc(CNC(=O)N2CCc3cnc(NC(C)C)nc3C2)cc1,CHEMBL3298565,6.97469413473523
1230,CC(C)Nc1ncc2c(n1)CN(C(=O)NCc1ccccc1)CC2,CHEMBL3298671,6.548213564475709
1231,CC(C)Nc1ncc2c(n1)CN(C(=O)NCc1ccc(F)cc1)CC2,CHEMBL3298672,7.161150909262744
1232,CC(C)Nc1ncc2c(n1)CN(C(=O)NCc1ccc(Cl)cc1)CC2,CHEMBL3298673,7.040958607678906
1233,CC(C)Nc1ncc2c(n1)CN(C(=O)NCc1cccc(F)c1)CC2,CHEMBL3298674,7.031517051446065
1234,CC(C)Nc1ncc2c(n1)CN(C(=O)NCc1cccc(Cl)c1)CC2,CHEMBL3298894,7.050609993355087
1235,CC(C)Nc1ncc2c(n1)CN(C(=O)NCc1ccc(Cl)c(F)c1)CC2,CHEMBL3297847,7.0915149811213505
1236,CC(C)Nc1ncc2c(n1)CN(C(=O)NCc1ccc(F)c(Cl)c1)CC2,CHEMBL3297848,7.180456064458132
1237,CC(C)Nc1ncc2c(n1)CN(C(=O)N[C@H](CO)c1ccc(F)c(Cl)c1)CC2,CHEMBL3297849,8.397940008672037
1238,CC(C)Nc1ncc2c(n1)CN(C(=O)N[C@@H](c1ccc(F)c(Cl)c1)[C@@H](C)O)CC2,CHEMBL3297850,8.522878745280337
1239,CC(C)Nc1ncc2c(n1)CN(C(=O)N[C@@H](c1ccc(F)c(Cl)c1)[C@H](C)O)CC2,CHEMBL3297851,8.221848749616356
1240,CC[C@H](O)[C@@H](NC(=O)N1CCc2cnc(NC(C)C)nc2C1)c1ccc(F)c(Cl)c1,CHEMBL3297852,8.698970004336019
1241,COC[C@@H](NC(=O)N1CCc2cnc(NC(C)C)nc2C1)c1ccc(F)c(Cl)c1,CHEMBL3297853,7.958607314841775
1242,COCCOC[C@@H](NC(=O)N1CCc2cnc(NC(C)C)nc2C1)c1ccc(F)c(Cl)c1,CHEMBL3297854,6.913640169325252
1243,CC(C)Nc1ncc2c(n1)CN(C(=O)N[C@H](CN)c1ccc(F)c(Cl)c1)CC2,CHEMBL3297855,8.698970004336019
1244,CNC[C@@H](NC(=O)N1CCc2cnc(NC(C)C)nc2C1)c1ccc(F)c(Cl)c1,CHEMBL3297856,8.397940008672037
1245,CC(C)Nc1ncc2c(n1)CN(C(=O)N[C@H](CNCCO)c1ccc(F)c(Cl)c1)CC2,CHEMBL3297857,8.096910013008056
1246,CC(C)Nc1ncc2c(n1)CN(C(=O)N[C@H](CNS(C)(=O)=O)c1ccc(F)c(Cl)c1)CC2,CHEMBL3297858,8.154901959985743
1247,CNc1ncc2c(n1)CN(C(=O)N[C@H](CO)c1ccc(F)c(Cl)c1)CC2,CHEMBL3298304,7.366531544420414
1248,CCNc1ncc2c(n1)CN(C(=O)N[C@H](CO)c1ccc(F)c(Cl)c1)CC2,CHEMBL3298305,7.698970004336019
1249,O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)N1CCc2cnc(NCCO)nc2C1,CHEMBL3298306,8.045757490560675
1250,O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)N1CCc2cnc(NC3CCCC3)nc2C1,CHEMBL3298307,8.397940008672037
1251,O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,CHEMBL3298414,9.0
1252,C[C@@H](CO)Nc1ncc2c(n1)CN(C(=O)N[C@H](CO)c1ccc(F)c(Cl)c1)CC2,CHEMBL3357948,8.522878745280337
1253,CC(C)(C)Nc1ncc2c(n1)CN(C(=O)N[C@H](CO)c1ccc(F)c(Cl)c1)CC2,CHEMBL3298416,7.3872161432802645
1254,O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)N1CCc2cnc(N[C@H]3CC[C@H](O)C3)nc2C1,CHEMBL3298417,8.698970004336019
1255,O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)N1CCc2cnc(Nc3ccc(F)cc3)nc2C1,CHEMBL3298566,8.522878745280337
